-0.288749489566637 -0.337746966582839
-0.0997784886211843 -0.371021764378715
0.491374322735976 -0.477924727045261
0.399047309617397 0.290418899177135
-0.462866307122554 -0.442154853488311
-0.0945551862686342 -0.190647729028371
-0.045262035642651 0.121746143946116
-0.0772767700467766 -0.292838247839278
-0.0117462894095347 -0.444589740310529
0.100734887162511 0.164358478429818
4.70708164028843 4.5720660523622
4.71266197352794 4.79811927840662
4.9070232677387 5.19123340203625
4.68463966814359 4.76049056177331
4.81715570078827 5.28134308289497
4.68626342574502 4.99365796979339
4.53064895107307 5.23540877131631
4.60288473354336 4.67621050956626
4.89506349314665 4.64371520482782
5.02548903286547 5.44138065836181
